site_id,lat,lon,source,state,date,ls_type,trigger,landslide_occurred
negative_assam_01731,25.602422246532942,93.87940572913547,negative_sample,Assam,,none,none,0
negative_assam_01732,26.299066417898974,93.5461323840926,negative_sample,Assam,,none,none,0
negative_assam_01733,26.77115406459673,92.55918069880858,negative_sample,Assam,,none,none,0
negative_assam_01734,25.705249907444532,91.29460508847768,negative_sample,Assam,,none,none,0
negative_assam_01735,25.568601917381624,91.98636547678822,negative_sample,Assam,,none,none,0
negative_assam_01736,25.010648551879427,93.70334296445112,negative_sample,Assam,,none,none,0
negative_assam_01737,25.17590398919802,92.69621222134246,negative_sample,Assam,,none,none,0
negative_assam_01738,25.998597168368438,93.80049537570639,negative_sample,Assam,,none,none,0
negative_assam_01739,26.228172962801892,91.05726287999309,negative_sample,Assam,,none,none,0
negative_assam_01740,25.35516351479119,92.82946513146443,negative_sample,Assam,,none,none,0
negative_assam_01741,26.585277426441866,93.39492440712279,negative_sample,Assam,,none,none,0
negative_assam_01742,25.74410019285344,93.77275445125258,negative_sample,Assam,,none,none,0
negative_assam_01743,25.388765509922628,93.52266205699803,negative_sample,Assam,,none,none,0
negative_assam_01744,26.5108360673484,93.81863455441469,negative_sample,Assam,,none,none,0
negative_assam_01745,24.79174753689504,92.04949120077629,negative_sample,Assam,,none,none,0
negative_assam_01746,24.544655364453536,92.95529640535453,negative_sample,Assam,,none,none,0
negative_assam_01747,26.06882909872195,91.50237926080538,negative_sample,Assam,,none,none,0
negative_assam_01748,25.409167430328157,92.076308339421,negative_sample,Assam,,none,none,0
negative_assam_01749,24.48370986707727,92.8193324488803,negative_sample,Assam,,none,none,0
negative_assam_01750,26.303841255253296,93.32874618068368,negative_sample,Assam,,none,none,0
negative_assam_01751,26.427123634037006,92.2985919616001,negative_sample,Assam,,none,none,0
negative_assam_01752,24.69462916189274,92.95718151070051,negative_sample,Assam,,none,none,0
negative_assam_01753,26.051918902808467,93.04683269312406,negative_sample,Assam,,none,none,0
negative_assam_01754,26.483217866521418,91.76344619761511,negative_sample,Assam,,none,none,0
negative_assam_01755,26.58115996378422,94.24852494798013,negative_sample,Assam,,none,none,0
negative_assam_01756,26.281869842682713,91.77402165525157,negative_sample,Assam,,none,none,0
negative_assam_01757,25.871809171986214,92.79444774822649,negative_sample,Assam,,none,none,0
negative_assam_01758,25.892439854233583,92.42827073042326,negative_sample,Assam,,none,none,0
negative_assam_01759,25.756147475255403,93.78696833932479,negative_sample,Assam,,none,none,0
negative_assam_01760,26.87176847523665,92.91452552561026,negative_sample,Assam,,none,none,0
negative_assam_01761,26.41196644301216,94.1506414195213,negative_sample,Assam,,none,none,0
negative_assam_01762,26.692548333917223,93.75961414476365,negative_sample,Assam,,none,none,0
negative_assam_01763,25.351304566747345,92.01225582426441,negative_sample,Assam,,none,none,0
negative_assam_01764,26.264204507213005,93.15391340366664,negative_sample,Assam,,none,none,0
negative_assam_01765,26.637313558756766,94.22338695205828,negative_sample,Assam,,none,none,0
negative_assam_01766,26.856375920246016,93.5166174040115,negative_sample,Assam,,none,none,0
negative_assam_01767,26.24634776120058,93.18989718401794,negative_sample,Assam,,none,none,0
negative_assam_01768,26.146986064252477,91.07521531557236,negative_sample,Assam,,none,none,0
negative_assam_01769,25.88924320295198,90.95553489523341,negative_sample,Assam,,none,none,0
negative_assam_01770,25.883338016776555,93.7729645858609,negative_sample,Assam,,none,none,0
negative_assam_01771,25.86869819040569,93.90932618336741,negative_sample,Assam,,none,none,0
negative_assam_01772,24.675277210593933,92.04246266315423,negative_sample,Assam,,none,none,0
negative_assam_01773,25.88491622122715,90.90214057382752,negative_sample,Assam,,none,none,0
negative_assam_01774,24.76796796230747,92.73917387984653,negative_sample,Assam,,none,none,0
negative_assam_01775,25.88081597300375,94.10509965618391,negative_sample,Assam,,none,none,0
negative_assam_01776,26.022425936619943,92.09850687495741,negative_sample,Assam,,none,none,0
negative_assam_01777,26.634365953636493,92.74966360058936,negative_sample,Assam,,none,none,0
negative_assam_01778,26.136113560484375,94.22305692255722,negative_sample,Assam,,none,none,0
negative_assam_01779,25.596536636434728,91.06544917886973,negative_sample,Assam,,none,none,0
negative_assam_01780,26.8035358898154,93.51913645552378,negative_sample,Assam,,none,none,0
negative_assam_01781,24.68343848489844,92.52766969796482,negative_sample,Assam,,none,none,0
negative_assam_01782,26.17928873646373,93.79437532704816,negative_sample,Assam,,none,none,0
negative_assam_01783,25.20108533998997,93.79573330930724,negative_sample,Assam,,none,none,0
negative_assam_01784,26.468869429023385,92.11323286329413,negative_sample,Assam,,none,none,0
negative_assam_01785,24.904166439035198,92.27415898384858,negative_sample,Assam,,none,none,0
negative_assam_01786,25.6233939793108,91.94240525652708,negative_sample,Assam,,none,none,0
negative_assam_01787,25.366309751653905,93.06731523989242,negative_sample,Assam,,none,none,0
negative_assam_01788,24.983410551604845,92.22247992545732,negative_sample,Assam,,none,none,0
negative_assam_01789,24.86316605969337,92.68671964553849,negative_sample,Assam,,none,none,0
negative_assam_01790,26.29005098055208,94.16890198519823,negative_sample,Assam,,none,none,0
negative_assam_01791,26.289674675466614,92.12866484630409,negative_sample,Assam,,none,none,0
negative_assam_01792,25.53981368806019,92.26262372303097,negative_sample,Assam,,none,none,0
negative_assam_01793,26.87236256788228,93.63883985354353,negative_sample,Assam,,none,none,0
negative_assam_01794,25.217632827290398,91.99354719603579,negative_sample,Assam,,none,none,0
negative_assam_01795,25.030197581262275,93.02211894100174,negative_sample,Assam,,none,none,0
negative_assam_01796,26.793442329980316,92.24906115094343,negative_sample,Assam,,none,none,0
negative_assam_01797,26.337759499133245,90.60566732330494,negative_sample,Assam,,none,none,0
negative_assam_01798,26.787121640027422,90.06851312089063,negative_sample,assam,,none,none,0
negative_assam_01799,24.692619886064154,92.45657372152941,negative_sample,assam,,none,none,0
negative_assam_01800,25.964198468531656,91.52932932515297,negative_sample,assam,,none,none,0
negative_assam_01801,25.48633156522907,92.61431072270426,negative_sample,assam,,none,none,0
negative_assam_01802,26.51764416312274,93.81290289526146,negative_sample,assam,,none,none,0
negative_assam_01803,25.49775302526246,91.21910355592058,negative_sample,assam,,none,none,0
negative_assam_01804,26.172537255734124,94.01334991890619,negative_sample,assam,,none,none,0
negative_assam_01805,24.727871648380628,91.97348720412896,negative_sample,assam,,none,none,0
negative_assam_01806,25.290791434082436,92.80000053582316,negative_sample,assam,,none,none,0
negative_assam_01807,25.55312562001717,94.97751612426597,negative_sample,assam,,none,none,0
negative_assam_01808,24.317140954096466,94.74479210846265,negative_sample,assam,,none,none,0
negative_assam_01809,24.39730274396409,91.54740884227539,negative_sample,assam,,none,none,0
negative_assam_01810,27.511625187799496,89.93778513212085,negative_sample,assam,,none,none,0
negative_assam_01811,26.42342023382345,94.07689583135837,negative_sample,assam,,none,none,0
negative_assam_01812,26.21761292716529,92.96316008974884,negative_sample,assam,,none,none,0
negative_assam_01813,24.776447315270993,95.07468205932673,negative_sample,assam,,none,none,0
negative_assam_01814,25.46143827598073,90.60036264403227,negative_sample,assam,,none,none,0
negative_assam_01815,25.82692006282451,94.79723857777607,negative_sample,assam,,none,none,0
negative_assam_01816,25.019218084213446,95.02399672664785,negative_sample,assam,,none,none,0
negative_assam_01817,24.21778741687891,92.70022171829424,negative_sample,assam,,none,none,0
negative_assam_01818,26.137055614377026,90.46116090705704,negative_sample,assam,,none,none,0
negative_assam_01819,24.2271130246877,93.95088191681339,negative_sample,assam,,none,none,0
negative_assam_01820,26.642140850564044,92.45725383343743,negative_sample,assam,,none,none,0
negative_assam_01821,25.216197907678836,95.12108231330637,negative_sample,assam,,none,none,0
negative_assam_01822,25.559588041593294,93.67680669736549,negative_sample,assam,,none,none,0
negative_assam_01823,26.04889095011528,94.11290470433538,negative_sample,assam,,none,none,0
negative_assam_01824,25.177755643294226,92.53996441962599,negative_sample,assam,,none,none,0
negative_assam_01825,24.27220574493925,91.92413061802962,negative_sample,assam,,none,none,0
negative_assam_01826,26.357564934554922,91.9504191507656,negative_sample,assam,,none,none,0
negative_assam_01827,24.350447119281704,91.60461961747367,negative_sample,assam,,none,none,0
negative_assam_01828,25.621661175757605,91.34619571437698,negative_sample,assam,,none,none,0
negative_assam_01829,26.260439830218687,90.28539117062324,negative_sample,assam,,none,none,0
negative_assam_01830,27.200363580273827,89.94763965256793,negative_sample,assam,,none,none,0
negative_assam_01831,27.025941819052512,92.63501608071138,negative_sample,assam,,none,none,0
negative_assam_01832,26.341995919172696,90.92499680651943,negative_sample,assam,,none,none,0
negative_assam_01833,26.316225288877288,91.91302114801215,negative_sample,assam,,none,none,0
negative_assam_01834,25.39341587596122,93.82737053272521,negative_sample,assam,,none,none,0
negative_assam_01835,25.299392858369405,91.05280258361995,negative_sample,assam,,none,none,0
negative_assam_01836,26.615180598640926,93.75728021607867,negative_sample,assam,,none,none,0
negative_assam_01837,24.576454866457592,94.2245768442391,negative_sample,assam,,none,none,0
negative_assam_01838,25.443607493137957,92.565802011091,negative_sample,assam,,none,none,0
negative_assam_01839,27.145279849047565,91.35520450212336,negative_sample,assam,,none,none,0
negative_assam_01840,25.680252436065203,92.92779074340136,negative_sample,assam,,none,none,0
negative_assam_01841,26.113725870723982,93.74644161438769,negative_sample,assam,,none,none,0
negative_assam_01842,26.33022408297242,91.09076189812903,negative_sample,assam,,none,none,0
negative_assam_01843,25.543508864256683,92.53507429767238,negative_sample,assam,,none,none,0
negative_assam_01844,26.034763983895367,91.64450756484744,negative_sample,assam,,none,none,0
negative_assam_01845,26.762504111102484,92.64830870539937,negative_sample,assam,,none,none,0
negative_assam_01846,25.771365523650022,90.96389312899059,negative_sample,assam,,none,none,0
negative_assam_01847,25.521078516767815,94.64655750338989,negative_sample,assam,,none,none,0
negative_assam_01848,25.865580065946034,92.75279130723708,negative_sample,assam,,none,none,0
negative_assam_01849,26.210613904910602,90.68455094167541,negative_sample,assam,,none,none,0
negative_assam_01850,25.399607138672696,95.014990117652,negative_sample,assam,,none,none,0
negative_assam_01851,26.368218524288302,91.30021757517763,negative_sample,assam,,none,none,0
negative_assam_01852,26.514021985360074,91.44885625877653,negative_sample,assam,,none,none,0
negative_assam_01853,26.827499527013924,90.31225591586261,negative_sample,assam,,none,none,0
negative_assam_01854,26.28337944340686,92.28255106201817,negative_sample,assam,,none,none,0
negative_assam_01855,26.68396287082666,89.90282365281136,negative_sample,assam,,none,none,0
negative_assam_01856,26.423942357979612,92.74267049404872,negative_sample,assam,,none,none,0
negative_assam_01857,24.647890832439632,91.65341448389634,negative_sample,assam,,none,none,0
negative_assam_01858,26.61134562008459,91.12260576358418,negative_sample,assam,,none,none,0
negative_assam_01859,26.767900654521338,90.04768341678873,negative_sample,assam,,none,none,0
negative_assam_01860,25.780344949619565,91.18689651747749,negative_sample,assam,,none,none,0
negative_assam_01861,24.525717051819143,91.96803834685977,negative_sample,assam,,none,none,0
negative_assam_01862,25.404737907997106,91.83411197488405,negative_sample,assam,,none,none,0
negative_assam_01863,24.506094158091216,92.53467134558322,negative_sample,assam,,none,none,0
negative_assam_01864,25.61734923095538,91.13685467461698,negative_sample,assam,,none,none,0
negative_arunachal_pradesh_01865,28.171074472461598,95.4339872162696,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01866,27.69914504775594,94.37618853472603,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01867,26.988365958880415,95.05891759350465,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01868,27.453703710034517,92.5209868182788,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01869,27.95487070635312,94.3556491677191,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01870,26.92377132231524,94.01379048642694,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01871,29.231357588736227,95.85722667284786,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01872,28.248761335185417,95.81441796911996,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01873,28.381660173100762,95.86054288754131,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01874,27.42614978348478,94.22287436068996,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01875,27.33738078776625,94.53957738825021,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01876,27.04448577615509,94.35048970048103,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01877,27.302945525208997,94.79478778599878,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01878,27.96440655999833,93.26078937161869,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01879,27.581861495791017,94.12623734939524,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01880,27.749024957640295,95.13591171805906,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01881,27.656234740693687,96.94000196243505,negative_sample,arunachal_pradesh,,none,none,0
negative_arunachal_pradesh_01882,27.086320673262126,96.029733407182,negative_sample,arunachal_pradesh,,none,none,0
negative_tripura_01883,24.00071376503532,91.67862333969497,negative_sample,Tripura,,none,none,0
negative_tripura_01884,24.746960969866922,93.61938214385012,negative_sample,Tripura,,none,none,0
negative_tripura_01885,24.215194823843973,92.19703241818372,negative_sample,Tripura,,none,none,0
negative_tripura_01886,23.941396958318386,91.42727725817697,negative_sample,Tripura,,none,none,0
negative_tripura_01887,24.32916301147433,92.42409491485239,negative_sample,Tripura,,none,none,0
negative_tripura_01888,24.068241499261276,92.7038685056432,negative_sample,Tripura,,none,none,0
negative_tripura_01889,24.043667031628534,92.04181954275907,negative_sample,Tripura,,none,none,0
negative_tripura_01890,24.538661916237515,93.38011327623632,negative_sample,Tripura,,none,none,0
negative_tripura_01891,24.142659485899575,92.47594310624567,negative_sample,Tripura,,none,none,0
negative_tripura_01892,24.620856990540773,93.38207297949498,negative_sample,Tripura,,none,none,0
negative_tripura_01893,24.36049918837335,94.00587551830681,negative_sample,Tripura,,none,none,0
negative_tripura_01894,24.291311237148964,93.86434064273097,negative_sample,Tripura,,none,none,0
negative_tripura_01895,24.099908985302463,91.80557710279292,negative_sample,Tripura,,none,none,0
negative_manipur_01896,23.822059423262093,93.76370291273692,negative_sample,manipur,,none,none,0
negative_manipur_01897,23.87704959164296,93.91195874891946,negative_sample,manipur,,none,none,0
